rank,truth_label,truth_kind,match_type,candidate_stage,candidate_category,review_bucket,visibility,confidence,a_document,a_page,b_document,b_page,a_text_source,b_text_source,a_best_word_count,b_best_word_count,a_ocr_route,b_ocr_route,a_tesseract_attempted,b_tesseract_attempted,a_tesseract_usable,b_tesseract_usable,a_openai_ocr_selected,b_openai_ocr_selected,a_low_information,b_low_information,signals,deterministic_passes,diag_group,diag_emb_score,diag_has_supporting_evidence,diag_has_det_pass_matched,diag_has_non_embedding_signal,diag_has_key_token_signal,diag_key_token_score,diag_has_rare_token_signal,diag_rare_token_score,diag_has_perceptual_support,diag_perceptual_score,diag_has_sequence_signal,diag_sequence_score,diag_same_document,diag_a_best_word_count,diag_b_best_word_count,diag_min_word_count,diag_combined_word_count,diag_matched_passes,diag_non_embedding_signal_names
5227,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7035,source_D_legacy_export/intake_batch_005.pdf,10,source_F_fax_batch/intake_batch_005.pdf,6,ocr,ocr,88,99,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.7035,,unlabeled,0.7035,False,False,False,False,,False,,False,,False,,False,88,99,88,187,,
5228,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7028,source_D_legacy_export/intake_batch_002.pdf,1,source_B_email_attachment/intake_batch_002.pdf,1,ocr,ocr,51,41,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7028,,unlabeled,0.7028,False,False,False,False,,False,,False,,False,,False,51,41,41,92,,
5229,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7027,source_B_email_attachment/intake_batch_005.pdf,3,source_F_fax_batch/evidence_bundle_partial_0015_full.pdf,1,ocr,ocr,63,44,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7027,,unlabeled,0.7027,False,False,False,False,,False,,False,,False,,False,63,44,44,107,,
5230,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7026,source_A_client_upload/intake_batch_001.pdf,12,source_B_email_attachment/intake_batch_005.pdf,18,native,ocr,42,36,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.7026,,unlabeled,0.7026,False,False,False,False,,False,,False,,False,,False,42,36,36,78,,
5231,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7024,source_B_email_attachment/intake_batch_005.pdf,10,source_B_email_attachment/evidence_bundle_partial_0007_excerpt.pdf,2,native,ocr,47,39,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.7024,,unlabeled,0.7024,False,False,False,False,,False,,False,,False,,False,47,39,39,86,,
5232,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7022,source_B_email_attachment/intake_batch_001.pdf,11,source_B_email_attachment/intake_batch_005.pdf,18,ocr,ocr,83,36,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7022,,unlabeled,0.7022,False,False,False,False,,False,,False,,False,,False,83,36,36,119,,
5233,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7021,source_A_client_upload/intake_batch_004.pdf,2,source_F_fax_batch/intake_batch_004.pdf,4,ocr,ocr,35,40,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7021,,unlabeled,0.7021,False,False,False,False,,False,,False,,False,,False,35,40,35,75,,
5234,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.702,source_B_email_attachment/intake_batch_004.pdf,18,source_F_fax_batch/evidence_bundle_partial_0015_full.pdf,4,ocr,ocr,27,32,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7020,,unlabeled,0.702,False,False,False,False,,False,,False,,False,,False,27,32,27,59,,
5235,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7013,source_B_email_attachment/intake_batch_004.pdf,18,source_F_fax_batch/evidence_bundle_partial_0002_full.pdf,2,ocr,ocr,27,37,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7013,,unlabeled,0.7013,False,False,False,False,,False,,False,,False,,False,27,37,27,64,,
5236,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7012,source_C_scanned_mail/evidence_bundle_partial_0006_full.pdf,1,source_C_scanned_mail/intake_batch_004.pdf,16,ocr,ocr,43,84,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.7012,,unlabeled,0.7012,False,False,False,False,,False,,False,,False,,False,43,84,43,127,,
5237,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7009,source_B_email_attachment/intake_batch_002.pdf,15,source_F_fax_batch/evidence_bundle_partial_0010_excerpt.pdf,1,ocr,ocr,43,77,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.7009,,unlabeled,0.7009,False,False,False,False,,False,,False,,False,,False,43,77,43,120,,
5238,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7009,source_D_legacy_export/intake_batch_005.pdf,6,source_E_manual_rescan/intake_batch_003.pdf,16,ocr,ocr,38,96,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.7009,,unlabeled,0.7009,False,False,False,False,,False,,False,,False,,False,38,96,38,134,,
5239,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7006,source_C_scanned_mail/intake_batch_001.pdf,18,source_C_scanned_mail/intake_batch_004.pdf,8,ocr,ocr,55,42,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7006,,unlabeled,0.7006,False,False,False,False,,False,,False,,False,,False,55,42,42,97,,
5240,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7,source_D_legacy_export/intake_batch_001.pdf,17,source_C_scanned_mail/intake_batch_004.pdf,8,ocr,ocr,45,42,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7000,,unlabeled,0.7,False,False,False,False,,False,,False,,False,,False,45,42,42,87,,
5241,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.6994,source_C_scanned_mail/intake_batch_006.pdf,4,source_B_email_attachment/intake_batch_006.pdf,5,ocr,ocr,56,53,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.6994,,unlabeled,0.6994,False,False,False,False,,False,,False,,False,,False,56,53,53,109,,
5242,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.6992,source_E_manual_rescan/intake_batch_004.pdf,8,source_C_scanned_mail/intake_batch_004.pdf,8,ocr,ocr,45,42,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.6992,,unlabeled,0.6992,False,False,False,False,,False,,False,,False,,False,45,42,42,87,,
5243,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.699,source_A_client_upload/intake_batch_003.pdf,16,source_F_fax_batch/intake_batch_004.pdf,13,ocr,ocr,69,41,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.6990,,unlabeled,0.699,False,False,False,False,,False,,False,,False,,False,69,41,41,110,,
5244,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.699,source_E_manual_rescan/intake_batch_001.pdf,12,source_F_fax_batch/intake_batch_003.pdf,17,native,ocr,42,76,native_only,openai_ocr_fallback,False,True,False,False,False,True,False,False,embedding_similarity=0.6990,,unlabeled,0.699,False,False,False,False,,False,,False,,False,,False,42,76,42,118,,
5245,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.6988,source_A_client_upload/intake_batch_004.pdf,2,source_C_scanned_mail/intake_batch_004.pdf,1,ocr,ocr,35,53,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.6988,,unlabeled,0.6988,False,False,False,False,,False,,False,,False,,False,35,53,35,88,,
5246,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.6988,source_E_manual_rescan/intake_batch_001.pdf,12,source_E_manual_rescan/intake_batch_004.pdf,10,native,ocr,42,69,native_only,openai_ocr_fallback,False,True,False,False,False,True,False,False,embedding_similarity=0.6988,,unlabeled,0.6988,False,False,False,False,,False,,False,,False,,False,42,69,42,111,,
5247,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.698,source_A_client_upload/intake_batch_003.pdf,15,source_C_scanned_mail/intake_batch_005.pdf,11,ocr,ocr,33,36,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.6980,,unlabeled,0.698,False,False,False,False,,False,,False,,False,,False,33,36,33,69,,
5248,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.698,source_C_scanned_mail/intake_batch_001.pdf,10,source_C_scanned_mail/intake_batch_003.pdf,5,ocr,ocr,41,31,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.6980,,unlabeled,0.698,False,False,False,False,,False,,False,,False,,False,41,31,31,72,,
5249,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.698,source_D_legacy_export/intake_batch_002.pdf,14,source_E_manual_rescan/intake_batch_004.pdf,7,ocr,ocr,33,85,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.6980,,unlabeled,0.698,False,False,False,False,,False,,False,,False,,False,33,85,33,118,,
5250,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.698,source_E_manual_rescan/intake_batch_001.pdf,17,source_F_fax_batch/intake_batch_003.pdf,8,native,ocr,48,38,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.6980,,unlabeled,0.698,False,False,False,False,,False,,False,,False,,False,48,38,38,86,,
5251,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.698,source_E_manual_rescan/intake_batch_002.pdf,12,source_F_fax_batch/intake_batch_002.pdf,9,ocr,ocr,53,62,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.6980,,unlabeled,0.698,False,False,False,False,,False,,False,,False,,False,53,62,53,115,,
5252,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.6978,source_D_legacy_export/intake_batch_005.pdf,6,source_E_manual_rescan/intake_batch_004.pdf,8,ocr,ocr,38,45,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.6978,,unlabeled,0.6978,False,False,False,False,,False,,False,,False,,False,38,45,38,83,,
5253,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.6977,source_C_scanned_mail/intake_batch_001.pdf,12,source_C_scanned_mail/intake_batch_006.pdf,5,ocr,ocr,50,43,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.6977,,unlabeled,0.6977,False,False,False,False,,False,,False,,False,,False,50,43,43,93,,
5254,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.6976,source_C_scanned_mail/intake_batch_001.pdf,11,source_F_fax_batch/intake_batch_004.pdf,17,ocr,native,42,42,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.6976,,unlabeled,0.6976,False,False,False,False,,False,,False,,False,,False,42,42,42,84,,
5255,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.6976,source_E_manual_rescan/intake_batch_002.pdf,13,source_E_manual_rescan/intake_batch_003.pdf,5,ocr,ocr,50,46,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.6976,,unlabeled,0.6976,False,False,False,False,,False,,False,,False,,False,50,46,46,96,,
5256,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.6975,source_C_scanned_mail/intake_batch_001.pdf,12,source_C_scanned_mail/intake_batch_006.pdf,3,ocr,ocr,50,45,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.6975,,unlabeled,0.6975,False,False,False,False,,False,,False,,False,,False,50,45,45,95,,
5257,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.6975,source_D_legacy_export/intake_batch_003.pdf,2,source_F_fax_batch/intake_batch_001.pdf,18,ocr,ocr,41,39,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.6975,,unlabeled,0.6975,False,False,False,False,,False,,False,,False,,False,41,39,39,80,,
5258,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.6974,source_B_email_attachment/intake_batch_004.pdf,18,source_C_scanned_mail/evidence_bundle_partial_0006_full.pdf,2,ocr,ocr,27,37,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.6974,,unlabeled,0.6974,False,False,False,False,,False,,False,,False,,False,27,37,27,64,,
5259,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.6974,source_F_fax_batch/intake_batch_002.pdf,17,source_F_fax_batch/intake_batch_001.pdf,10,ocr,ocr,33,35,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.6974,,unlabeled,0.6974,False,False,False,False,,False,,False,,False,,False,33,35,33,68,,
5260,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.6972,source_B_email_attachment/intake_batch_004.pdf,18,source_C_scanned_mail/evidence_bundle_partial_0006_full.pdf,1,ocr,ocr,27,43,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.6972,,unlabeled,0.6972,False,False,False,False,,False,,False,,False,,False,27,43,27,70,,
5261,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.6972,source_C_scanned_mail/intake_batch_001.pdf,12,source_F_fax_batch/intake_batch_004.pdf,9,ocr,ocr,50,38,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.6972,,unlabeled,0.6972,False,False,False,False,,False,,False,,False,,False,50,38,38,88,,
5262,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.6971,source_C_scanned_mail/intake_batch_005.pdf,13,source_B_email_attachment/intake_batch_006.pdf,11,native,native,47,48,native_only,native_only,False,False,False,False,False,False,False,False,embedding_similarity=0.6971,,unlabeled,0.6971,False,False,False,False,,False,,False,,False,,False,47,48,47,95,,
5263,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.697,source_E_manual_rescan/intake_batch_002.pdf,3,source_F_fax_batch/intake_batch_003.pdf,10,ocr,ocr,42,32,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.6970,,unlabeled,0.697,False,False,False,False,,False,,False,,False,,False,42,32,32,74,,
5264,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.697,source_F_fax_batch/intake_batch_002.pdf,17,source_A_client_upload/intake_batch_001.pdf,10,ocr,ocr,33,35,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.6970,,unlabeled,0.697,False,False,False,False,,False,,False,,False,,False,33,35,33,68,,
5265,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.6969,source_D_legacy_export/intake_batch_005.pdf,6,source_E_manual_rescan/intake_batch_003.pdf,5,ocr,ocr,38,46,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.6969,,unlabeled,0.6969,False,False,False,False,,False,,False,,False,,False,38,46,38,84,,
5266,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.6967,source_C_scanned_mail/intake_batch_003.pdf,16,source_D_legacy_export/intake_batch_001.pdf,16,ocr,native,43,41,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.6967,,unlabeled,0.6967,False,False,False,False,,False,,False,,False,,False,43,41,41,84,,
5267,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.6967,source_D_legacy_export/intake_batch_003.pdf,5,source_D_legacy_export/intake_batch_003.pdf,9,ocr,ocr,38,95,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.6967,,unlabeled,0.6967,False,False,False,False,,False,,False,,False,,True,38,95,38,133,,
